,activation_0,activation_1,activation_2,dist,id,vel
33,"[  605.43487549   605.43487549  3718.26586914  3718.26586914  3718.26586914
  2495.93652344  2495.93652344  2774.39306641  2774.39306641  2774.39306641]","[ 630.390625    630.390625    421.02285767  421.02285767  421.02285767
  275.26251221  275.26251221  327.04006958  327.04006958  327.04006958]","[ 2060.19604492  2060.19604492  2888.64599609  2888.64599609  2888.64599609
  4168.27685547  4168.27685547  5680.2890625   5680.2890625   5680.2890625 ]",23.4702682495,0,2.0
34,"[  605.43487549  3718.26586914  3718.26586914  3718.26586914  2495.93652344
  2495.93652344  2774.39306641  2774.39306641  2774.39306641  2538.03613281]","[ 630.390625    421.02285767  421.02285767  421.02285767  275.26251221
  275.26251221  327.04006958  327.04006958  327.04006958  316.71697998]","[ 2060.19604492  2888.64599609  2888.64599609  2888.64599609  4168.27685547
  4168.27685547  5680.2890625   5680.2890625   5680.2890625   5123.25927734]",23.4182186127,0,2.0
35,"[ 3718.26586914  3718.26586914  3718.26586914  2495.93652344  2495.93652344
  2774.39306641  2774.39306641  2774.39306641  2538.03613281  2538.03613281]","[ 421.02285767  421.02285767  421.02285767  275.26251221  275.26251221
  327.04006958  327.04006958  327.04006958  316.71697998  316.71697998]","[ 2888.64599609  2888.64599609  2888.64599609  4168.27685547  4168.27685547
  5680.2890625   5680.2890625   5680.2890625   5123.25927734  5123.25927734]",23.2841701508,0,2.0
36,"[ 3718.26586914  3718.26586914  2495.93652344  2495.93652344  2774.39306641
  2774.39306641  2774.39306641  2538.03613281  2538.03613281  3127.34033203]","[ 421.02285767  421.02285767  275.26251221  275.26251221  327.04006958
  327.04006958  327.04006958  316.71697998  316.71697998  269.42495728]","[ 2888.64599609  2888.64599609  4168.27685547  4168.27685547  5680.2890625
  5680.2890625   5680.2890625   5123.25927734  5123.25927734  3972.79296875]",23.2317333221,0,2.0
37,"[ 3718.26586914  2495.93652344  2495.93652344  2774.39306641  2774.39306641
  2774.39306641  2538.03613281  2538.03613281  3127.34033203  3127.34033203]","[ 421.02285767  275.26251221  275.26251221  327.04006958  327.04006958
  327.04006958  316.71697998  316.71697998  269.42495728  269.42495728]","[ 2888.64599609  4168.27685547  4168.27685547  5680.2890625   5680.2890625
  5680.2890625   5123.25927734  5123.25927734  3972.79296875  3972.79296875]",23.1554145813,0,2.0
38,"[ 2495.93652344  2495.93652344  2774.39306641  2774.39306641  2774.39306641
  2538.03613281  2538.03613281  3127.34033203  3127.34033203  3127.34033203]","[ 275.26251221  275.26251221  327.04006958  327.04006958  327.04006958
  316.71697998  316.71697998  269.42495728  269.42495728  269.42495728]","[ 4168.27685547  4168.27685547  5680.2890625   5680.2890625   5680.2890625
  5123.25927734  5123.25927734  3972.79296875  3972.79296875  3972.79296875]",23.0943984985,0,2.0
39,"[ 2495.93652344  2774.39306641  2774.39306641  2774.39306641  2538.03613281
  2538.03613281  3127.34033203  3127.34033203  3127.34033203  2944.83203125]","[ 275.26251221  327.04006958  327.04006958  327.04006958  316.71697998
  316.71697998  269.42495728  269.42495728  269.42495728   33.14680481]","[ 4168.27685547  5680.2890625   5680.2890625   5680.2890625   5123.25927734
  5123.25927734  3972.79296875  3972.79296875  3972.79296875  3308.37768555]",23.0407295227,0,2.0
40,"[ 2774.39306641  2774.39306641  2774.39306641  2538.03613281  2538.03613281
  3127.34033203  3127.34033203  3127.34033203  2944.83203125  2944.83203125]","[ 327.04006958  327.04006958  327.04006958  316.71697998  316.71697998
  269.42495728  269.42495728  269.42495728   33.14680481   33.14680481]","[ 5680.2890625   5680.2890625   5680.2890625   5123.25927734  5123.25927734
  3972.79296875  3972.79296875  3972.79296875  3308.37768555  3308.37768555]",22.9641036987,0,2.0
41,"[ 2774.39306641  2774.39306641  2538.03613281  2538.03613281  3127.34033203
  3127.34033203  3127.34033203  2944.83203125  2944.83203125  2944.83203125]","[ 327.04006958  327.04006958  316.71697998  316.71697998  269.42495728
  269.42495728  269.42495728   33.14680481   33.14680481   33.14680481]","[ 5680.2890625   5680.2890625   5123.25927734  5123.25927734  3972.79296875
  3972.79296875  3972.79296875  3308.37768555  3308.37768555  3308.37768555]",22.9027919769,0,2.0
42,"[ 2774.39306641  2538.03613281  2538.03613281  3127.34033203  3127.34033203
  3127.34033203  2944.83203125  2944.83203125  2944.83203125  3224.36206055]","[ 327.04006958  316.71697998  316.71697998  269.42495728  269.42495728
  269.42495728   33.14680481   33.14680481   33.14680481  486.11257935]","[ 5680.2890625   5123.25927734  5123.25927734  3972.79296875  3972.79296875
  3972.79296875  3308.37768555  3308.37768555  3308.37768555  3161.25146484]",22.7712287903,0,2.0
43,"[ 2538.03613281  2538.03613281  3127.34033203  3127.34033203  3127.34033203
  2944.83203125  2944.83203125  2944.83203125  3224.36206055  3224.36206055]","[ 316.71697998  316.71697998  269.42495728  269.42495728  269.42495728
   33.14680481   33.14680481   33.14680481  486.11257935  486.11257935]","[ 5123.25927734  5123.25927734  3972.79296875  3972.79296875  3972.79296875
  3308.37768555  3308.37768555  3308.37768555  3161.25146484  3161.25146484]",22.708896637,0,2.0
